lat,long,id_place,formatted_address
40.7066091,-73.9442462,ChIJcYyaRPxbwokRFsEdxRps3Ek,"153 Johnson Ave, Brooklyn, NY 11206, USA"
40.7260344,-73.980189,ChIJE-gMnndZwokRTUWJCJyYU1Y,"602 E 9th St, New York, NY 10009, USA"
40.6608148,-73.9299085,ChIJI60LgYRcwokREjAMVcpSaiM,"889 Rutland Rd, Brooklyn, NY 11203, USA"
40.6759251,-73.9067549,ChIJawjBWENcwokRBxvyAw0tavk,"2364 Atlantic Ave, Brooklyn, NY 11233, USA"
40.7158448,-73.9832935,ChIJneVAAYBZwokRT2DSWT2phCU,"15 Willett St, New York, NY 10002, USA"
40.6825593,-73.924741,ChIJfcyGAnJcwokRuNT1Jz8rwJ4,"461 Decatur St, Brooklyn, NY 11233, USA"
40.8328965,-73.8890554,ChIJXVCZf1j0wokRaAUx8ZFdqZw,"1488 Hoe Ave, The Bronx, NY 10460, USA"
40.8139815,-73.904207,ChIJ5RMrjLD1wokR2Z6Fs2JFmlw,"603 Prospect Ave, The Bronx, NY 10455, USA"
40.629167700000004,-74.0756181,EikzMiBTYW5kcyBTdCwgU3RhdGVuIElzbGFuZCwgTlkgMTAzMDQsIFVTQSIaEhgKFAoSCe3Us1y1T8KJEUE7h7bvmysdECA,"32 Sands St, Staten Island, NY 10304, USA"
40.6138914,-73.9260659,ChIJJ6KdqnBcwokRkPbV_Ee6lAY,"23-43 Utica Ave, Brooklyn, NY 11234, USA"
40.7230138,-73.9863775,ChIJE1yGroNZwokRH4cWYufxE6I,"137 E 2nd St, New York, NY 10009, USA"
40.6603181,-73.9144532,ChIJX-DIk4xcwokR35cjl4cftww,"61 Riverdale Ave #71, Brooklyn, NY 11212, USA"
40.694756,-73.77949799999999,ChIJ7bnq8TBhwokRmDfKofrBkmE,"111-16 173rd St, Jamaica, NY 11433, USA"
40.7062319,-73.7549614,ChIJxdOmwWZhwokR3J7WflPt5TA,"202-14 Hollis Ave, St. Albans, NY 11412, USA"
40.6680976,-73.7565971,ChIJd0kqgqNmwokRT7Y_8bXrHpw,"143-17 Springfield Blvd, Jamaica, NY 11413, USA"
40.8306638,-73.9121459,ChIJMy3B2Un0wokROX2XIYopD_w,"1140 Teller Ave, The Bronx, NY 10456, USA"
40.7173399,-73.98842379999999,ChIJv1qVtoBZwokRN10wmMCswgQ,"66 Essex St, New York, NY 10002, USA"
40.813813,-73.9147459,ChIJn2vrz8f1wokRAuufOQFfTz8,"520 E 148th St, The Bronx, NY 10455, USA"
40.8183018,-73.9383013,ChIJ17MSL3j2wokRrMOlZOBS7-s,"625 Malcolm X Blvd, New York, NY 10030, USA"
40.8362836,-73.9191271,ChIJK_CUOzr0wokRKba_EHtJMqs,"50 E 168th St, The Bronx, NY 10452, USA"
40.8493141,-73.9209413,ChIJ81le1xb0wokR_yugqLjXcUo,"1651 Popham Ave, The Bronx, NY 10453, USA"
40.8353888,-73.9264985,ChIJq6puhS_0wokRKxabrwdYdGI,"89 W 166th St, The Bronx, NY 10452, USA"
40.8196041,-73.9030678,ChIJ9QgsTrL1wokRbt1UAHVbmF8,"830 Union Ave, The Bronx, NY 10459, USA"
40.8653582,-73.91905109999999,ChIJY_0iDPbzwokRKOpUNcvBwZQ,"148 Post Ave, New York, NY 10034, USA"
40.73788529999999,-73.995525,ChIJrYNgRb1ZwokR7ljkO2-yKL0,"55 W 15th St, New York, NY 10011, USA"
40.642524,-73.9973681,ChIJW80QzM1awokRG2kzrqAjlnc,"928 44th St, Brooklyn, NY 11219, USA"
40.70449989999999,-73.7979864,ChIJ2b5H1N5gwokRTKoneRm0pDY,"16121 Jamaica Ave, Jamaica, NY 11432, USA"
40.7047333,-73.7981594,ChIJYy5G1N5gwokRQ8h13l0k1NA,"11432 - Entrance is on 162 Street, 161-21 Jamaica Ave, Jamaica, NY 11432, USA"
40.7447205,-73.9022592,ChIJ-VqKah1fwokR4Qn3Ev1X8Qc,"62-07 Woodside Ave, Woodside, NY 11377, USA"
40.7447205,-73.9022592,ChIJ-VqKah1fwokRHfMQAjzoqCk,"62-07 Woodside Ave # 3, Woodside, NY 11377, USA"
40.605379,-73.7523479,ChIJ1dkrlgFmwokRqmG6iL_IOR0,"1600 Central Ave, Far Rockaway, NY 11691, USA"
40.8023207,-73.94342689999999,ChIJsQCMwQ72wokRLOlPtnc0kck,"1832 Madison Ave, New York, NY 10035, USA"
40.7411268,-73.87308999999999,ChIJa1nME7NfwokRPkyZxsZSlSE,"48-18 91st Pl, Elmhurst, NY 11373, USA"
40.8772655,-73.8332076,ChIJv4-z0M6MwokRf9Pn2znFIvY,"920 Baychester Ave, The Bronx, NY 10475, USA"
40.7174546,-74.0122469,EigxOTkgQ2hhbWJlcnMgU3QsIE5ldyBZb3JrLCBOWSAxMDI4MiwgVVNBIhsSGQoUChIJJVLrKxxawokRI_fIOUxwMrwQxwE,"199 Chambers St, New York, NY 10282, USA"
40.7385889,-73.8925328,ChIJ12h-6v5ewokRCD2DH8ynzCs,"70-31 48th Ave, Woodside, NY 11377, USA"
40.8038206,-73.9618358,ChIJuRGsBz32wokRXuTBnt_RagQ,"1047 Amsterdam Ave, New York, NY 10025, USA"
40.756814,-73.94173599999999,ChIJvX1ZKtJYwokRLKHDDP_YRD4,"38-49 12th St, Long Island City, NY 11101, USA"
40.665685,-73.9584047,ChIJWXGQJXNbwokRpH5efzqTa34,"11 McKeever Pl, Brooklyn, NY 11225, USA"
40.7638946,-73.96964849999999,ChIJsRSU7O9YwokRcVJ5RO7DwEA,"524 Park Ave, New York, NY 10065, USA"
40.8239667,-73.9464048,ChIJn62Tn3z2wokRpykS_yGipyY,"425 W 144th St, New York, NY 10031, USA"
40.6926023,-73.9884768,ChIJKVaX10tawokRjKN9MeLYA_c,"345 Adams St, Brooklyn, NY 11201, USA"
40.7035777,-73.7995625,EiYyNCBKYW1haWNhIEF2ZSwgSmFtYWljYSwgTlkgMTE0MzIsIFVTQSIaEhgKFAoSCa9Y_UTZYMKJEUZoWAG_twhPEBg,"24 Jamaica Ave, Jamaica, NY 11432, USA"
40.7148178,-73.74296439999999,ChIJ_ydSudZjwokRpm-6U48Ncw0,"215-31 99th Ave, Queens Village, NY 11429, USA"
40.7445136,-73.9378622,ChIJK_vXbitZwokR4X09MjE4xZg,"29-10 Thomson Ave, Long Island City, NY 11101, USA"
40.7542097,-73.9371118,ChIJWVivW9NYwokRUB-2QoI2BAE,"39-21 Crescent St, Long Island City, NY 11101, USA"
40.741027,-73.8747999,ChIJgSYI57JfwokR-Zwcv2oPfCI,"89-16 48th Ave, Flushing, NY 11373, USA"
40.6096655,-73.7455952,EihDZW50cmFsIEF2ZSwgRmFyIFJvY2thd2F5LCBOWSAxMTY5MSwgVVNBIi4qLAoUChIJHxZij-llwokRWHV-9iLRl9YSFAoSCQ2Z93WiaMKJEVeWApzy2pjo,"Central Ave, Far Rockaway, NY 11691, USA"
40.8100049,-73.947057,ChIJ75EnpXL2wokRvqQhnq4Rnas,"2139 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA"
40.5986603,-73.9552617,ChIJndhUbIxEwokR-103cttYc2A,"2101 East 16th Street, Brooklyn, NY 11229, USA"
40.74926749999999,-73.99875360000001,ChIJhQc477BZwokRDgSDfitNK1w,"296 9th Ave, New York, NY 10001, USA"
40.7598607,-73.9404461,ChIJE92n-s1YwokRg41-fQQfeLQ,"36-49 11th St, Long Island City, NY 11101, USA"
40.7457409,-73.9268499,ChIJ09VZS9ZewokRibxxgkM5St0,"43-02 38th St, Long Island City, NY 11101, USA"
40.5956245,-73.76141849999999,ChIJU9suOqVowokRvlhsfl-O34s,"2-23 B 28 St, Far Rockaway, NY 11691, USA"
40.854098,-73.934506,ChIJ4zTfoR30wokRmDYOtDwcah8,"121 Bennett Ave, New York, NY 10033, USA"
40.7311627,-73.8708995,ChIJQ0Qi0khewokRH-xfaqa4QdA,"60-05 Woodhaven Blvd, Elmhurst, NY 11373, USA"
40.5786707,-73.9351016,ChIJbZ5ZJYhDwokRo5RYecMLImY,"2001 Oriental Blvd, Brooklyn, NY 11235, USA"
40.5785455,-73.9331131,ChIJL5_mX4hDwokRu9PbxJe6wwc,"2001 Oriental Blvd, Brooklyn, NY 11235, USA"
40.826329200000004,-73.8785437,ChIJiwKAH_v0wokRRabh55Nvn2M,"1104 Elder Ave, The Bronx, NY 10472, USA"
40.6641275,-73.9570145,ChIJV2Ut8XJbwokR1r7LPQDZBqk,"1727 Bedford Ave, Brooklyn, NY 11225, USA"
40.6664998,-73.95758579999999,ChIJzVCft3ZbwokRlCL7B6LA8U4,"1650 Bedford Ave #2010, Brooklyn, NY 11225, USA"
40.673888,-73.7934779,ChIJt-iZtdhmwokR1zUactp3g24,"145-03 Rockaway Blvd, Jamaica, NY 11436, USA"
40.7445977,-73.9904622,ChIJOSH2uKVZwokRnVapj2xJTm8,"37 W 26th St, New York, NY 10010, USA"
40.7369456,-73.8811637,ChIJd8dAx1NewokRPdSioB6wXeI,"8210 Queens Blvd, Queens, NY 11373, USA"
40.703971,-73.82567499999999,ChIJdyq7FLpgwokRa0gK-2HpZRQ,"85-12 126th St, Jamaica, NY 11415, USA"
40.6969444,-73.8291667,ChIJIWyobrJgwokRWfSVASBvvg0,"8911 Lefferts Blvd, Jamaica, NY 11418, USA"
40.8116557,-73.9627302,ChIJnYJrgUD2wokRI5QR9_ddORc,"91 Claremont Ave, New York, NY 10027, USA"
40.73728150000001,-73.921239,ChIJ3wBiKNtewokREzJVhu9fM4U,"50-20 45th St, Woodside, NY 11377, USA"
40.576149,-73.967182,ChIJIwT4j0FEwokRi39ajh31W3w,"128 Brighton Beach Ave 4th floor, Brooklyn, NY 11235, USA"
40.57618000000001,-73.967247,ChIJJRn0FEdEwokRFsKXIH3MV1w,"128 Brighton Beach Ave, Brooklyn, NY 11235, USA"
40.7326297,-74.0006787,ChIJW_4L_pNZwokRpwW9kdiKAtg,"371 6th Ave, New York, NY 10014, USA"
40.7525839,-73.9356956,ChIJayvyTCtfwokRNzMzBmRMOAM,"39-38 29th St, Long Island City, NY 11101, USA"
40.75856539999999,-73.9703834,ChIJRbhSpeRYwokR5wtYuxtgouU,"619 Lexington Ave, New York, NY 10022, USA"
40.7014794,-73.89247519999999,ChIJcXUWZipcwokRikJKqLe0BgI,"7102 Cypress Hills St, Queens, NY 11385, USA"
40.7014923,-73.892382,ChIJJafUiiRcwokRB1hgiQL3HEs,"71-02 Cypress Hills St, Flushing, NY 11385, USA"
40.7378097,-73.9986816,ChIJQSY7ib1ZwokRa0mc4EmWfXM,"132 W 14th St, New York, NY 10011, USA"
40.8622831,-73.9057167,Ei0yMzQ1IFVuaXZlcnNpdHkgQXZlLCBUaGUgQnJvbngsIE5ZIDEwNDY4LCBVU0EiGxIZChQKEgkxbnHYdfTCiRFSobSE_G28yxCpEg,"2345 University Ave, The Bronx, NY 10468, USA"
40.7049294,-73.9559767,ChIJC3y_6OZbwokRa8Xge4s1UwA,"280 Marcy Ave, Brooklyn, NY 11211, USA"
40.6030676,-73.7517159,ChIJm7nGdqpowokRL6ejoyeb9jE,"1032 Beach 19th St, Far Rockaway, NY 11691, USA"
40.8254508,-73.9469577,ChIJnyH_xXz2wokRIhhhb4GsBE8,"1727 Amsterdam Ave, New York, NY 10031, USA"
40.78896770000001,-73.9772637,ChIJlWoeVYFYwokRmPKBr9WzDm0,"263 W 86th St, New York, NY 10024, USA"
