OBJECTID,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth
1707,146.05,5,Staten Island,014605,5014605,I,SI54,Great Kills,SI,19898.943268278904725,9340.488781539403135,2605.900856953456696,28405.886890998895979,39272.771976213960443,854.375777725500257,4205.097183132659666,344.000000000000000,6.729360465116275,2.202181173782987
1708,319,3,Brooklyn,031900,3031900,E,BK63,Crown Heights South,BK,3961.346146361936917,2977.717447012073080,938.276347217290549,2887.773095563282823,490.328767574582969,279.489335416173105,3924.395509278378540,95.000000000000000,11.597894736842100,5.550004388485297
1709,333,3,Brooklyn,033300,3033300,E,BK63,Crown Heights South,BK,3391.808277975999317,2302.457089861505665,80.891245418662976,2105.729436421627270,1331.460821088908006,1122.748006802226655,5676.983121660531651,102.000000000000000,9.967647058823530,4.687653084279554
1710,135,1,Manhattan,013500,1013500,I,MN15,Clinton,MN,1826.622556609102276,8848.083796397359038,1161.038389972501818,1826.622556609102276,3062.547380432732098,87.194867215190996,3058.680968098458379,289.000000000000000,17.573010380622836,8.389169084005323
1711,139,1,Manhattan,013900,1013900,I,MN15,Clinton,MN,876.623331474351403,8636.051823776937454,438.628746965424682,876.623331474351403,1225.224367571327321,1111.685576549708458,1111.685576549708458,104.000000000000000,14.030769230769234,4.297257579376652
1712,198,5,Staten Island,019800,5019800,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI,1890.889750659542187,29602.360432566787495,2224.187589545599167,46358.705586792013492,59314.772881942546519,710.747805554766728,17695.528588775014214,1293.000000000000000,8.700618716163957,5.391599898183772
1713,1070,3,Brooklyn,107000,3107000,I,BK82,East New York,BK,12184.977564162241833,4560.810641637082881,1414.779417382699876,8040.814538931798779,7523.907264611506434,407.468077348921611,13302.286586686841474,620.000000000000000,14.835161290322592,11.986183044672952
1714,779.03,4,Queens,077903,4077903,I,QN37,Kew Gardens Hills,QN,4894.286953462909878,4754.251761064430866,1964.924229962921117,7766.905752734055568,3086.186431642580828,270.271007693750903,1540.580399238759355,574.000000000000000,6.740766550522639,4.199980483358162
1715,563,3,Brooklyn,056300,3056300,E,BK76,Greenpoint,BK,4911.882856589826588,9669.204549491338184,1197.275916612239371,6518.107434264185940,1672.422188174879238,304.815859733277136,11536.316097051010729,142.000000000000000,10.073239436619723,3.235747044373417
1716,565,3,Brooklyn,056500,3056500,I,BK76,Greenpoint,BK,5782.229492268000286,8663.213476260822063,945.759138615174834,6185.953315636339539,1000.564799944149172,413.991403438289410,13164.929706403563614,148.000000000000000,11.190540540540541,4.196732415955823
1717,171,4,Queens,017100,4017100,I,QN31,Hunters Point-Sunnyside-West Maspeth,QN,6734.514793400212511,6891.471133177017691,1969.581572885022752,10226.986658503037688,1262.701350845841944,1109.430590411844150,14097.361882719969799,170.000000000000000,13.477058823529417,4.880986252926046
1718,255,4,Queens,025500,4025500,I,QN63,Woodside,QN,6391.946571419690372,3464.826644238852168,826.742950475045973,7587.050330663951172,1013.140074793331564,1148.809217766168103,14857.773824714011425,124.000000000000000,12.087903225806450,4.909184899838517
1719,247,2,Bronx,024700,2024700,E,BX36,University Heights-Morris Heights,BX,4827.332940653645892,2514.374517987342642,1195.159169866232787,2444.777989092443022,2691.311530267304079,221.487764670095544,7465.544206519979525,117.000000000000000,11.207692307692305,4.831080300515250
1720,257,2,Bronx,025700,2025700,E,BX36,University Heights-Morris Heights,BX,4542.509138829500444,3629.555443131619995,1362.302987754910646,1335.465195547848452,1907.095669063535070,314.296746504158136,7971.815864469523149,99.000000000000000,12.388888888888889,8.665470875118579
1721,107.01,4,Queens,010701,4010701,I,QN72,Steinway,QN,8250.092018761126383,7278.331346528821086,2772.608826826140557,7562.647765531140976,4085.154323516324894,2368.846403576457305,4203.813634706093580,110.000000000000000,12.447272727272724,12.813895189400355
1722,249,2,Bronx,024900,2024900,I,BX36,University Heights-Morris Heights,BX,5115.685115405345641,4078.961931257314518,1424.372103354291312,2287.822141924823882,2088.343971929010877,739.500775196992663,6849.502224845851742,143.000000000000000,12.237062937062937,8.300166961850985
1723,255,2,Bronx,025500,2025500,E,BX30,Kingsbridge Heights,BX,4779.699897281120684,2470.780915542223283,654.558404379067156,2716.980155211598230,1601.376754434207214,636.212115228173730,7098.509554329679304,122.000000000000000,14.040163934426227,7.156279792515884
1724,1,2,Bronx,000100,2000100,I,BX98,Rikers Island,BX,14334.203488663684766,8772.662862575996769,8037.185286534913757,9228.056515063395636,9433.011019246447177,5144.733202419080044,8230.725215416807259,204.000000000000000,11.057352941176465,7.999063667676861
1725,5,1,Manhattan,000500,1000500,I,MN99,park-cemetery-etc-Manhattan,MN,5969.418947231240963,5898.497423562256699,4505.427091970737820,10745.970128887134706,4993.467927603941462,3612.798706939760905,14660.462015867358787,433.000000000000000,8.212702078521936,6.069337045560366
1726,367,4,Queens,036700,4036700,E,QN27,East Elmhurst,QN,8308.477790089154951,2200.949368498441800,638.346483812275437,691.203256466630705,5077.896501073812942,835.443260099641520,4403.633164515516910,139.000000000000000,7.828776978417265,2.918984452255552
1727,365,4,Queens,036500,4036500,E,QN27,East Elmhurst,QN,7737.037468023981091,3680.288743886794236,896.801314826563498,1158.595475308682353,3609.684425234106129,1512.219297575469000,3513.511061304464420,116.000000000000000,9.763793103448277,3.194598608568073
1728,21,1,Manhattan,002100,1002100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,MN,2062.441775155756659,5499.301178235678890,224.627559442364770,2630.766928503932832,437.363616544850174,808.082442356781485,18898.019840409568133,237.000000000000000,15.963291139240493,7.630689217630689
1729,317.03,1,Manhattan,031703,1031703,I,MN25,Battery Park City-Lower Manhattan,MN,3395.219243455817377,5716.036031974301295,466.435909661589506,3839.442368102706951,1546.804720562936382,38.499279096264132,20051.379704282757302,446.000000000000000,20.367264573991033,14.857339733657033
1730,163,1,Manhattan,016300,1016300,I,MN12,Upper West Side,MN,4813.313800139784689,3143.411997021593834,869.609273375030170,1163.875837936281187,1139.359658610868337,297.938339219227998,3048.650621329051319,417.000000000000000,14.110311750599516,5.406616685979913
1731,133,1,Manhattan,013300,1013300,I,MN15,Clinton,MN,1823.227268642248418,9362.754355396164101,744.437933302821762,465.391420843135791,1007.020435259443275,656.868101034389838,1983.143685843213689,89.000000000000000,11.817977528089887,2.857548289489086
1732,205,1,Manhattan,020500,1020500,I,MN09,Morningside Heights,MN,1944.251658635624835,2090.680929411682428,1697.753455082540995,1156.132049900451420,962.604466366256133,0.000000000000000,4134.514885024382238,263.000000000000000,14.742585551330780,6.154078595999946
1733,127,1,Manhattan,012700,1012700,I,MN15,Clinton,MN,2831.522660381823243,9970.761416139886933,194.110179793816258,940.131642787915098,1075.700634611507212,265.645824168291711,2955.834752250161728,109.000000000000000,12.009174311926602,3.382732329882208
1734,129,1,Manhattan,012900,1012900,I,MN15,Clinton,MN,3597.769609125447005,11000.930333857262667,1157.185309951267527,2766.804045945733378,3057.078445928580095,1163.662041367813572,4396.288496054742609,259.000000000000000,13.364478764478768,4.890678209746731
1735,76,1,Manhattan,007600,1007600,I,MN17,Midtown-Midtown South,MN,4116.319885680322841,8322.042745924338305,436.406913119680951,849.349968124858151,777.832860393847568,1548.179007915055536,7289.198482499353304,127.000000000000000,14.392913385826766,5.196323198007677
1736,95,1,Manhattan,009500,1009500,I,MN17,Midtown-Midtown South,MN,4052.450027154442523,7381.485729262844870,242.649561989309262,851.780369809529589,8.124961331684055,1364.164134415152830,8120.583452808125003,80.000000000000000,13.752499999999994,5.366491794199931
1737,101,1,Manhattan,010100,1010100,I,MN17,Midtown-Midtown South,MN,5091.324162452824567,8418.158050668198484,190.535135108017386,1303.452740828118067,269.093696058566934,2019.350312393403783,7088.396655006448782,119.000000000000000,18.967226890756301,8.979827762906934
1738,20.01,5,Staten Island,002001,5002001,I,SI37,Stapleton-Rosebank,SI,5858.251365304032333,5335.082154816088405,2344.069974086709863,6361.691899321455821,11640.191297224599111,1652.339810688787111,18967.919595667135582,280.000000000000000,5.716071428571428,2.822387254731037
1739,20.02,5,Staten Island,002002,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,SI,7547.682100573419120,6088.989683834111020,1621.593016145588763,8317.890807156853043,12218.880423996182799,1254.404237165642826,18336.990662367908953,490.000000000000000,7.603061224489789,4.276440765398931
1740,187.01,5,Staten Island,018701,5018701,I,SI07,Westerleigh,SI,10861.756864805938676,1608.013021862385585,886.953767572690708,9346.911573881534423,26841.004933611260640,1729.523313709752529,8526.566614588806260,156.000000000000000,6.717948717948716,3.178972996658233
1741,291.04,5,Staten Island,029104,5029104,I,SI05,New Springville-Bloomfield-Travis,SI,17916.153956423124328,9315.849823505594031,1405.092460518283815,11401.269333621254191,36865.385434551993967,843.680086857528863,7469.898131266688324,525.000000000000000,6.792380952380951,2.635644366875801
1742,323,5,Staten Island,032300,5032300,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI,20179.470782257500105,16441.130109037992952,4865.290074776401525,12248.151195466231002,41472.006327986237011,3830.570304260695593,13152.502916017780080,235.000000000000000,10.558297872340427,7.488843930485292
1743,189,1,Manhattan,018900,1018900,E,MN12,Upper West Side,MN,3140.177321618649330,762.920486221323358,397.609910202605306,1397.624553592666416,922.223589034925681,686.355463824592675,945.215472084674843,280.000000000000000,16.426428571428584,12.751684747580994
1744,934.01,4,Queens,093401,4093401,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN,26986.700194145741989,3288.528716158362386,1074.193958982709319,27939.916750060019695,3292.521329439761303,1266.762901493358640,39868.396269690994814,271.000000000000000,9.632472324723246,3.866568123046220
1745,934.02,4,Queens,093402,4093402,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN,25167.672144925101748,1490.218625536016134,979.918409698378355,26132.774654431876115,1519.321910935807864,786.774677614289658,40101.660272667708341,274.000000000000000,10.386131386861315,6.384048143090478
1746,59,5,Staten Island,005900,5005900,I,SI35,New Brighton-Silver Lake,SI,4189.159082669852069,3710.378075216799061,2279.003866450831083,5338.564120223536520,19247.935297692645690,2343.202649972839481,17149.859801823185990,1190.000000000000000,8.653025210084040,5.131771131363524
1747,75,5,Staten Island,007500,5007500,E,SI35,New Brighton-Silver Lake,SI,4365.592538793002859,498.454477312551433,3429.574345618528696,2796.313290642996890,17605.010279982045176,1029.996986823911584,20881.372964219364803,340.000000000000000,8.108529411764705,6.927629531689462
1748,228,1,Manhattan,022800,1022800,E,MN03,Central Harlem North-Polo Grounds,MN,1185.753851221651075,1614.238601193027762,851.559650590038473,445.119399667295852,923.854467291080368,676.838455688701856,6914.666643256258794,126.000000000000000,17.488888888888894,7.268168652112825
1749,36.01,1,Manhattan,003601,1003601,E,MN27,Chinatown,MN,3926.359567439195416,3206.004686760472850,917.654646127807723,486.285481415494701,519.055619283701503,0.000000000000000,16140.530070484521275,93.000000000000000,10.482795698924731,4.515760412058166
1750,43,1,Manhattan,004300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,MN,4335.022756896646570,3193.135407607403067,621.984263832812417,876.762131241162365,595.209434892100035,572.783860189689108,16211.380123092294525,112.000000000000000,10.750892857142858,2.973304514536769
1751,59,1,Manhattan,005900,1005900,I,MN23,West Village,MN,2775.912518862225625,2884.152838466622597,193.083158222001003,748.726492273104213,643.520560379352901,381.553510549949408,13462.653943563896974,106.000000000000000,11.506603773584910,4.351841840349233
1752,28,1,Manhattan,002800,1002800,E,MN28,Lower East Side,MN,2493.634920116275680,4263.038763594200645,121.996864386672044,923.555957616673595,2016.676952977947849,468.235696168182074,13727.555920702072399,178.000000000000000,13.332022471910111,5.098779887235301
1753,161,1,Manhattan,016100,1016100,I,MN12,Upper West Side,MN,4597.368407560456944,3939.870645243921444,1130.087582256535143,1614.609496686280181,1430.782591310408634,618.704751271075907,1003.855548095740687,86.000000000000000,12.904651162790699,4.039100277704377
1754,170.10,5,Staten Island,017010,5017010,I,SI48,Arden Heights,SI,12454.935498585435198,20989.464472451323672,1240.913151673277980,35264.461943806825730,51717.310194025136298,429.502402410626985,8216.866309451053894,999.000000000000000,6.844344344344345,3.399794516003528
1755,208.01,5,Staten Island,020801,5020801,I,SI32,Rossville-Woodrow,SI,12179.673719277314376,24764.085940501616278,1752.743208501490926,37986.137644298105442,55509.719312105109566,395.971045796211399,12051.728028615281801,1444.000000000000000,6.763227146814399,3.315891027559544
1756,39,5,Staten Island,003900,5003900,I,SI08,Grymes Hill-Clifton-Fox Hills,SI,5008.058571788870722,4300.160666134444000,3259.336905968983501,4150.649135176744494,17424.499986945284036,2815.433602473895462,17012.863291060013580,443.000000000000000,6.531828442437921,3.255410122476741
1757,47,5,Staten Island,004700,5004700,I,SI08,Grymes Hill-Clifton-Fox Hills,SI,6490.981457292731648,5902.194756782135300,2251.492518371874667,5894.734341948600559,17941.749671526544262,694.017174805408899,14584.970769123774517,529.000000000000000,8.786011342155014,5.894771129917902
1758,235.02,1,Manhattan,023502,1023502,E,MN03,Central Harlem North-Polo Grounds,MN,4798.351438427855101,2875.267058310424545,620.787018557828333,1414.072550392829953,838.493191005710173,179.736028146713522,10152.456683935533874,56.000000000000000,15.362500000000001,4.990593424360747
1759,236,1,Manhattan,023600,1023600,E,MN03,Central Harlem North-Polo Grounds,MN,4284.798834244942555,2756.009767416164323,489.076866216153348,2422.452743166848450,642.028142383197519,144.974692389279085,9163.820367533668104,237.000000000000000,18.150632911392407,10.726407379719078
1760,716,4,Queens,071600,4071600,I,QN98,Airport,QN,19835.773833979466872,16739.077896235707158,9948.023909024601380,9977.849690113027464,13105.252216023467554,7302.745086149679992,24966.500015999747120,1088.000000000000000,11.064613970588239,8.446853583046179
1761,170.05,5,Staten Island,017005,5017005,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI,9154.232412995959749,20366.849009795991151,1435.968311569102070,37461.710840256244410,50410.200929201215331,1226.740723878680001,8600.629939376067341,770.000000000000000,8.166623376623376,3.275505543879202
1762,176,5,Staten Island,017600,5017600,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI,7325.942549760524344,22105.917281126254238,4355.217222622110057,40325.754757713373692,51242.625460052760900,2935.939923402193017,11535.423799193458763,747.000000000000000,7.129183400267739,2.263933266748920
1763,972.02,4,Queens,097202,4097202,E,QN12,Hammels-Arverne-Edgemere,QN,7908.210719777257509,1332.659078579706602,1445.489610357850779,9027.783897584609804,1337.670218855373378,0.000000000000000,43405.142895393808431,105.000000000000000,8.529523809523814,3.262429598695867
1764,972.04,4,Queens,097204,4097204,E,QN12,Hammels-Arverne-Edgemere,QN,7873.747683574912116,247.929585292973798,358.767142282299403,8824.293204242125285,1463.462988725635341,566.957883222921168,42333.381600488384720,315.000000000000000,9.530793650793656,4.106151708374747
1765,210,1,Manhattan,021000,1021000,E,MN34,East Harlem North,MN,1172.681180931858307,868.178013444516182,1221.378387511151459,1338.310602103275187,1467.917451071891719,426.534937534714118,4933.059363389838836,291.000000000000000,12.980756013745713,6.168549886507721
1766,212,1,Manhattan,021200,1021200,I,MN03,Central Harlem North-Polo Grounds,MN,230.736669379615677,607.790039285353259,807.005629907568050,652.538495530791920,518.907696985059033,0.000000000000000,5687.735365711214399,173.000000000000000,12.697687861271683,6.592428300861752
1767,25,1,Manhattan,002500,1002500,E,MN27,Chinatown,MN,1759.832525537986157,3195.227511779435645,744.758382622414501,2838.383513580170529,1754.029836009118981,145.702146915093294,15861.763833575447279,199.000000000000000,14.799999999999992,6.457295615555068
1768,309,2,Bronx,030900,2030900,I,BX22,North Riverdale-Fieldston-Riverdale,BX,8744.868485972150665,3916.759768736332717,4043.572786128269854,12848.720057978520344,5167.360205851328828,2803.227305993797017,4734.596566134339810,395.000000000000000,8.233164556962027,6.323884212552124
1769,323,2,Bronx,032300,2032300,I,BX22,North Riverdale-Fieldston-Riverdale,BX,11560.590824191729553,1797.888538280032662,816.513298158909606,14760.601270811333961,6365.821072633949370,1066.073783656901924,3115.837451216174031,302.000000000000000,6.604966887417215,3.132787996358699
1770,378,2,Bronx,037800,2037800,E,BX44,Williamsbridge-Olinville,BX,3578.189302963088267,2145.257348242579610,572.346593530045311,1419.643075349204764,737.787356661999752,1174.566074086586241,3284.487474938331161,146.000000000000000,19.319178082191790,17.916916741635227
1771,435,2,Bronx,043500,2043500,E,BX99,park-cemetery-etc-Bronx,BX,5137.703259770622026,4244.836097134219926,3586.924921057946449,6679.767048470799637,3245.402680828988196,0.000000000000000,0.000000000000000,2224.000000000000000,9.825629496402916,5.362980147156673
1772,303,1,Manhattan,030300,1030300,E,MN01,Marble Hill-Inwood,MN,2159.341295175070627,4045.645132244810156,345.964343878605405,2561.429412477338701,541.597273773875827,0.000000000000000,8240.837395441476474,214.000000000000000,14.150467289719632,5.038953871454206
1773,118,2,Bronx,011800,2011800,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,BX,14022.410842223187501,898.281600171266973,2281.462091436899755,12557.254222562787618,12612.471785180758161,701.649669561990208,3755.835105581398238,600.000000000000000,7.775833333333328,4.469073767510963
1774,132,2,Bronx,013200,2013200,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,BX,11941.496816520060747,2133.335871333642899,1636.284955791374614,10543.639249586694859,10559.537080341850015,840.379071147328204,840.379071147328204,381.000000000000000,9.115223097112864,3.105822929356686
1775,189.01,5,Staten Island,018901,5018901,I,SI07,Westerleigh,SI,12790.388766859452517,3105.778860355162124,618.103977544949998,8756.159928521230540,30342.953457144274580,2725.442676879183182,8429.132783361988913,624.000000000000000,7.018269230769230,2.858568749948996
1776,251,5,Staten Island,025100,5025100,I,SI28,Port Richmond,SI,11461.135367516380938,5900.636325988694807,1703.850304276912766,5900.166970235990448,30925.126148391831521,1210.811785722281456,11576.414792755644157,695.000000000000000,7.172230215827342,3.074093208338443
1777,13,1,Manhattan,001300,1001300,I,MN25,Battery Park City-Lower Manhattan,MN,2276.724971529048617,7139.840898553177794,853.298803947879037,4395.785631594184451,521.575159815395637,813.939608979919967,17924.867854634725518,322.000000000000000,13.324844720496895,9.420171444199861
1778,317.04,1,Manhattan,031704,1031704,I,MN25,Battery Park City-Lower Manhattan,MN,3435.841520252090959,8229.792898081141175,1311.572992358716192,5437.131106885334702,972.056204693062796,253.986152328835772,18479.807569446937123,512.000000000000000,19.367187499999996,11.241075499067417
1779,10.01,1,Manhattan,001001,1001001,I,MN28,Lower East Side,MN,6669.625499743213368,1621.885470959332906,1116.423708614660427,3979.536207939922406,3083.990317689806488,266.055994502554256,15467.377549492190155,183.000000000000000,14.230054644808746,7.502580032219227
1780,547,3,Brooklyn,054700,3054700,E,BK73,North Side-South Side,BK,7260.931556682615337,3850.847842039156603,686.409270384221941,6687.991941486868200,2427.723370279628853,228.190350605885584,13193.874905685925114,153.000000000000000,9.918954248366012,4.627033715510614
1781,10.02,1,Manhattan,001002,1001002,E,MN28,Lower East Side,MN,5709.004849098356317,1721.220264888361044,1448.897592610698666,3289.765250284858666,2928.107664482694872,0.000000000000000,16512.052084207483858,337.000000000000000,14.226706231454003,7.055916051171616
1782,163,3,Brooklyn,016300,3016300,I,BK64,Prospect Heights,BK,4699.506186933871504,2306.279653424422577,983.864122269581003,1595.347524458917633,1093.996331000727878,890.468546199620619,2488.902324422373567,65.000000000000000,12.764615384615386,3.574450603293410
1783,173,5,Staten Island,017300,5017300,E,SI05,New Springville-Bloomfield-Travis,SI,11593.321095960101957,1566.919540901136315,824.450494993793995,11974.958420788572766,24617.623763668427273,1179.425638223877286,8151.051281212784488,213.000000000000000,8.912676056338027,4.947600797760412
1784,922,3,Brooklyn,092200,3092200,E,BK81,Brownsville,BK,2049.293057388043508,2293.657104008560509,1294.192911213274783,2666.374097539298418,1967.376376163636678,162.863788734721908,10248.963883631326098,116.000000000000000,12.093965517241383,4.281188148635609
1785,1098,3,Brooklyn,109800,3109800,I,BK82,East New York,BK,3078.158842172404547,1436.090152598489794,2159.545834742882107,2968.644444990999091,988.777028419776457,1347.785874306407322,11091.111591805272838,283.000000000000000,10.147349823321550,4.034472691940345
1786,169.01,5,Staten Island,016901,5016901,I,SI07,Westerleigh,SI,8507.576111675361972,3991.095383178976590,2050.823535111573619,9413.760988478588843,21860.415428969656205,756.727875013099720,11726.119698437392799,404.000000000000000,6.603465346534657,2.945238470637008
1787,773,4,Queens,077300,4077300,I,QN60,Kew Gardens,QN,6410.140371224612863,4417.567437144110045,1261.654753401571725,8857.988502530704864,2115.575107604926416,0.000000000000000,0.000000000000000,263.000000000000000,10.423193916349810,5.205659177269150
1788,775,4,Queens,077500,4077500,I,QN60,Kew Gardens,QN,5258.637069226409949,5266.504027063638205,460.786756861676338,8997.268343059944527,1877.714946129415694,679.108188877797829,679.108188877797829,185.000000000000000,9.859459459459456,3.414678947562073
1789,90,2,Bronx,009000,2009000,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,BX,7418.327469751716308,3490.194643643731979,1018.967888883370506,6553.246854798159802,5351.706763108881205,1439.596171522500754,2001.619732895900142,495.000000000000000,10.954141414141411,5.974020850454240
1790,110,2,Bronx,011000,2011000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,BX,9782.306258888023876,5446.846693350970781,3098.521375223272571,8556.750340822700309,8232.001990469678276,0.000000000000000,0.000000000000000,935.000000000000000,8.279465240641713,3.445523697016567
1791,293.02,2,Bronx,029302,2029302,I,BX29,Spuyten Duyvil-Kingsbridge,BX,2300.332217381340797,934.635517279027454,579.599595342463317,6244.004149719106863,2384.534320875326102,1102.529029788555135,5256.879394297478939,289.000000000000000,8.892387543252605,7.662771486171876
1792,368,4,Queens,036800,4036800,I,QN08,St. Albans,QN,12481.147625004670772,2347.987634703747972,1247.086360191569156,2031.026989576444066,11053.335241768032574,677.879481124165522,14363.292580896075378,172.000000000000000,7.802906976744188,3.556008461524039
1793,38,1,Manhattan,003800,1003800,I,MN22,East Village,MN,1962.148088378470220,4367.683984944395888,720.777331862482242,232.996298560911498,1220.997252752313443,1253.540936458976375,14163.918691424449207,138.000000000000000,12.170289855072467,4.463532845495376
1794,146.04,5,Staten Island,014604,5014604,I,SI54,Great Kills,SI,15761.917827250683331,13470.487673330717371,1981.385045355786588,32005.142789528705180,43243.692099678293744,2328.458131633432913,4343.961690943285248,560.000000000000000,7.634642857142865,3.085967990937978
1795,156.01,5,Staten Island,015601,5015601,I,SI54,Great Kills,SI,14784.712826052869787,15151.111500914823409,1952.050549427578062,34553.662695798775530,43782.779312695442059,1779.117125978317745,7558.197894786706456,721.000000000000000,6.939667128987525,2.800234494176573
1796,132,4,Queens,013200,4013200,I,QN54,Richmond Hill,QN,5016.399978074519822,4854.466975280917723,468.379948440151850,9582.781489782202698,1662.289138707113580,1313.007491868624356,1313.007491868624356,164.000000000000000,10.498780487804874,3.782539605295524
1797,134,4,Queens,013400,4013400,I,QN60,Kew Gardens,QN,5369.662149494371988,5354.442754773010165,646.086313817991595,9628.972331206752642,2537.556263124498855,705.823593506401039,705.823593506401039,178.000000000000000,9.957303370786519,5.467218953232753
1798,797.02,4,Queens,079702,4079702,E,QN22,Flushing,QN,1966.739657684411668,2762.423322239601475,657.468744615558762,8324.052379479324372,3011.665097735912241,0.000000000000000,849.743886949674788,291.000000000000000,10.346735395188999,5.741705981802536
1799,837,4,Queens,083700,4083700,E,QN62,Queensboro Hill,QN,1706.571217398216504,4588.449531666928124,1757.901106084732874,9459.061863504699431,6118.702751510292728,270.142357292553299,3950.518285794927124,485.000000000000000,10.195876288659800,5.548619021208352
1800,8,1,Manhattan,000800,1000800,E,MN27,Chinatown,MN,2944.888553133466758,1923.749876436589830,689.273085510943247,2878.358417421453396,1423.731511538262566,134.399652981647904,15884.358053070865935,335.000000000000000,11.429552238805968,6.010235140626049
1801,265,1,Manhattan,026500,1026500,E,MN36,Washington Heights South,MN,3216.068617481721503,2491.719775003855830,763.176433676380725,5335.280899518840670,824.265664021284465,890.793156249125104,11945.139173095825754,139.000000000000000,12.214388489208638,4.618732512486030
1802,275,1,Manhattan,027500,1027500,I,MN35,Washington Heights North,MN,5008.491182555884734,1872.414783679832681,919.578659583528406,6653.853042466575971,1256.590751664817390,0.000000000000000,12739.004957918554283,201.000000000000000,7.647761194029846,3.673881797593190
1803,317,4,Queens,031700,4031700,I,QN72,Steinway,QN,8757.587600894843490,6459.091863454495069,169.259793694518208,7426.391458867468828,5464.687847566299752,1342.328233082768065,9890.322076203974575,536.000000000000000,8.416604477611937,3.203129958804241
1804,170.12,5,Staten Island,017012,5017012,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,SI,14534.736370443559281,15464.873416177537365,2890.160251221769158,32082.048334951789002,45977.513110512125422,3214.333602860004703,3214.333602860004703,349.000000000000000,7.333524355300860,2.442192441749278
1805,273.02,5,Staten Island,027302,5027302,I,SI05,New Springville-Bloomfield-Travis,SI,15146.738872166471992,2286.464803382777973,5909.243514297463662,14704.488832595146960,30917.174153060364915,2387.116922328385499,2387.116922328385499,338.000000000000000,6.982248520710060,2.759667921322605
1806,291.03,5,Staten Island,029103,5029103,I,SI05,New Springville-Bloomfield-Travis,SI,21140.315363129404432,11363.320293663171469,2251.576395290918299,14762.561558198489365,39400.447350661197561,2629.141672507375461,4141.305346929347252,773.000000000000000,7.531694695989636,3.679440407151273
1807,8,5,Staten Island,000800,5000800,I,SI37,Stapleton-Rosebank,SI,4456.072758189478009,4067.924996430848296,1331.927880313071000,5162.094630273592884,10366.572430190295563,912.266353182283410,20596.619902513171837,409.000000000000000,7.185330073349630,3.211617995362694
1808,9,1,Manhattan,000900,1000900,I,MN25,Battery Park City-Lower Manhattan,MN,3112.827131952490618,6616.648812556471057,466.792812192571262,5853.792637960080356,418.545377104258137,557.574501576480770,16090.344671242852201,293.000000000000000,16.534812286689419,10.504243257851682
1809,319,1,Manhattan,031900,1031900,I,MN99,park-cemetery-etc-Manhattan,MN,3972.822654116571812,7216.087406992509386,789.063830878205067,6572.653878977523163,715.591925710015971,0.000000000000000,16812.004508211935899,298.000000000000000,26.831543624161075,18.711544491903958
1810,543,3,Brooklyn,054300,3054300,I,BK99,park-cemetery-etc-Brooklyn,BK,4601.054333049689376,2477.600663835358773,2197.241748227677363,5397.107897506835798,3957.017922361196725,1159.943696823690061,10076.749971651448504,441.000000000000000,9.970068027210880,5.670723237896235
1811,2.02,1,Manhattan,000202,1000202,E,MN28,Lower East Side,MN,6589.285326752456058,1509.644914143968208,780.970155278781021,4182.569909426641971,2530.269543795402569,158.853050426141863,14861.484043658949304,434.000000000000000,14.452304147465433,8.595216282708755
1812,383.02,4,Queens,038302,4038302,I,QN99,park-cemetery-etc-Queens,QN,4941.827693288982118,2263.320204597207066,3481.436087933393082,3911.585462929147980,5254.586989360934240,0.000000000000000,0.000000000000000,1665.000000000000000,12.044864864864863,7.578742038503133
1813,757.01,4,Queens,075701,4075701,I,QN17,Forest Hills,QN,6097.752959560217278,2266.808583852985521,178.655916559162677,6607.701778375135291,587.916360603738553,285.286640978740024,285.286640978740024,260.000000000000000,9.108846153846146,4.266774596679026
1814,137,1,Manhattan,013700,1013700,I,MN17,Midtown-Midtown South,MN,2430.623930548596036,7195.936598299035722,659.873748526885720,1968.438288828478335,272.613929522776743,718.912807860919884,718.912807860919884,174.000000000000000,14.882758620689650,4.290403511118745
1815,145,1,Manhattan,014500,1014500,I,MN14,Lincoln Square,MN,698.312463173597848,7704.582557131752765,494.086401249981748,351.939640925181493,866.625537311176458,652.503216943864004,812.360377694552085,268.000000000000000,37.951119402985093,33.735424077570961
