Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,meanSidewalkWidth,deaths,cases,DeathDensity,CaseDensity,SVI,UHVI,GorceryDist
36005012102,BX,4677.616679,3385.992052,1156.813761,2442.462762,342.8771801,545.6434707,3347.707323,12.74565217,5.158654671,54.39755015,0.003418592,0.036048741,92.28,68.09090909,1046.533583
36047065800,BK,5048.940643,4136.301073,737.2250515,11130.89956,7335.404503,460.5141113,19099.44237,7.649230769,4.046392799,54.44080664,0.002061331,0.027733473,27.97,40.72727273,2191.366131
36081040000,QN,9475.429376,2918.33272,2375.802206,2946.486195,7450.899167,1876.712711,9891.290756,8.752941176,3.674201177,54.46700426,0.002433246,0.036070864,36.33,54.45454545,1792.20806
36081027600,QN,9679.066168,4776.884468,1526.09228,1915.979816,6842.741938,729.9831821,13958.49547,8.944186047,4.73160719,54.55679197,0.003086502,0.035588253,56.74,61.36363636,1022.75697
36081055500,QN,4703.937471,6729.730034,824.283445,1707.019974,647.9661483,1499.069891,5059.067974,8.828985507,3.09505291,54.55924173,0.001351551,0.023824996,79.48,27.45454545,1008.923141
36047030900,BK,1481.720787,2245.656454,495.6981234,1778.163857,1342.973674,398.3880899,9475.612098,13.63417722,4.81064169,54.64884587,0.002262767,0.025705007,80.1,70.36363636,407.8842478
36081003200,QN,9881.781973,7325.740898,844.1219375,9699.611264,2648.625107,1734.71194,4047.622797,8.738167939,3.80849665,54.6524944,0.002130032,0.030566272,60.89,36.90909091,1832.615528
36047067400,BK,3530.591069,7947.59866,1012.619116,8005.19492,6744.22933,790.3236637,15558.82698,10.79716981,4.065022213,54.69114069,0.00206137,0.027733844,42.8,59,1404.107096
36047101600,BK,7930.086861,1310.166171,2002.236802,6039.005734,3995.46457,1242.015998,14290.04051,8.118867925,5.37721648,54.76597379,0.002984027,0.030391772,61.02,46.63636364,1730.512411
36061002100,MN,2062.441775,5499.301178,224.6275594,2630.766929,437.3636165,808.0824424,18898.01984,15.96329114,2.274656664,54.92367338,0.000350703,0.008468035,19.4,20.09090909,217.6965124
36005034300,BX,11585.19211,721.1512474,1714.282049,13148.68091,7447.689525,480.9924254,480.9924254,7.208333333,5.498808693,54.92630256,0.0032731,0.032694228,81.76,71.90909091,1794.868028
36061008603,MN,3921.521093,5365.776881,482.8156028,2230.548393,1804.692597,213.7793343,4483.634613,10.86808511,4.053806192,54.97295242,0.000939904,0.012745874,9.23,45.27272727,683.5264114
36081109300,QN,13419.11885,1776.305863,1695.840047,24180.54761,16447.15278,962.0023094,5652.347642,10.01955959,4.672640137,55.16557262,0.001543654,0.018224504,42.43,55.72727273,2209.36746
36061019702,MN,1599.145546,1744.533418,308.0267607,1050.931199,586.8088806,267.3346917,687.6313447,18.15438596,3.351346918,55.18474647,0.001287989,0.021208588,66.27,36.54545455,623.521095
36005003800,BX,8501.667724,1663.181049,839.2809342,5917.159934,4253.695633,710.5272806,1988.041047,9.411111111,3.448766724,55.20490163,0.002404998,0.038497142,85.44,57,1239.859901
36047006200,BK,8312.152466,3957.863979,338.6652742,9165.868736,989.8502812,1605.501932,18875.4415,10.54285714,4.646354747,55.27970776,0.001720872,0.020473966,66.99,36.45454545,767.8315501
