Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"36047043500","14000US36047043500","Census Tract 435","Census Tract 435, Kings County, New York","ny","140","00","ACSSF","0004866",,,,,"36","047",,,,"043500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4912,1287,1136,0,100,0,2203,186
"36047043600","14000US36047043600","Census Tract 436","Census Tract 436, Kings County, New York","ny","140","00","ACSSF","0004867",,,,,"36","047",,,,"043600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678,2979,54,42,1108,0,343,152
"36047043700","14000US36047043700","Census Tract 437","Census Tract 437, Kings County, New York","ny","140","00","ACSSF","0004868",,,,,"36","047",,,,"043700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795,2222,1777,7,71,0,1442,276
"36047043800","14000US36047043800","Census Tract 438","Census Tract 438, Kings County, New York","ny","140","00","ACSSF","0004869",,,,,"36","047",,,,"043800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716,2118,62,0,271,0,218,47
"36047043900","14000US36047043900","Census Tract 439","Census Tract 439, Kings County, New York","ny","140","00","ACSSF","0004870",,,,,"36","047",,,,"043900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,1144,1213,90,179,0,884,196
"36047044000","14000US36047044000","Census Tract 440","Census Tract 440, Kings County, New York","ny","140","00","ACSSF","0004871",,,,,"36","047",,,,"044000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862,2508,71,0,98,0,134,51
"36047044100","14000US36047044100","Census Tract 441","Census Tract 441, Kings County, New York","ny","140","00","ACSSF","0004872",,,,,"36","047",,,,"044100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,2250,586,24,699,0,1462,73
"36047044200","14000US36047044200","Census Tract 442","Census Tract 442, Kings County, New York","ny","140","00","ACSSF","0004873",,,,,"36","047",,,,"044200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,2614,0,238,24,0,19,55
"36047044300","14000US36047044300","Census Tract 443","Census Tract 443, Kings County, New York","ny","140","00","ACSSF","0004874",,,,,"36","047",,,,"044300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014,2052,357,0,910,0,1608,87
"36047044400","14000US36047044400","Census Tract 444","Census Tract 444, Kings County, New York","ny","140","00","ACSSF","0004875",,,,,"36","047",,,,"044400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,2844,85,0,151,0,220,10
"36047044500","14000US36047044500","Census Tract 445","Census Tract 445, Kings County, New York","ny","140","00","ACSSF","0004876",,,,,"36","047",,,,"044500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796,1674,420,81,480,0,1948,193
"36047044600","14000US36047044600","Census Tract 446","Census Tract 446, Kings County, New York","ny","140","00","ACSSF","0004877",,,,,"36","047",,,,"044600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171,1039,28,0,830,0,265,9
"36047044700","14000US36047044700","Census Tract 447","Census Tract 447, Kings County, New York","ny","140","00","ACSSF","0004878",,,,,"36","047",,,,"044700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378,1102,454,0,90,4,648,80
"36047044800","14000US36047044800","Census Tract 448","Census Tract 448, Kings County, New York","ny","140","00","ACSSF","0004879",,,,,"36","047",,,,"044800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,1515,0,0,130,0,130,190
"36047044900","14000US36047044900","Census Tract 449","Census Tract 449, Kings County, New York","ny","140","00","ACSSF","0004880",,,,,"36","047",,,,"044900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237,1058,1443,24,71,0,576,65
"36047045000","14000US36047045000","Census Tract 450","Census Tract 450, Kings County, New York","ny","140","00","ACSSF","0004881",,,,,"36","047",,,,"045000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,519,0,0,14,0,4,0
"36047045200","14000US36047045200","Census Tract 452","Census Tract 452, Kings County, New York","ny","140","00","ACSSF","0004882",,,,,"36","047",,,,"045200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658,2540,22,0,31,0,65,0
"36047045300","14000US36047045300","Census Tract 453","Census Tract 453, Kings County, New York","ny","140","00","ACSSF","0004883",,,,,"36","047",,,,"045300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482,1131,668,0,98,0,545,40
"36047045400","14000US36047045400","Census Tract 454","Census Tract 454, Kings County, New York","ny","140","00","ACSSF","0004884",,,,,"36","047",,,,"045400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,1326,27,6,94,0,66,126
"36047045600","14000US36047045600","Census Tract 456","Census Tract 456, Kings County, New York","ny","140","00","ACSSF","0004885",,,,,"36","047",,,,"045600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,1631,21,0,441,0,10,273
"36047045800","14000US36047045800","Census Tract 458","Census Tract 458, Kings County, New York","ny","140","00","ACSSF","0004886",,,,,"36","047",,,,"045800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,1452,36,20,0,0,0,0
"36047046000","14000US36047046000","Census Tract 460","Census Tract 460, Kings County, New York","ny","140","00","ACSSF","0004887",,,,,"36","047",,,,"046000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568,1731,24,0,1531,0,108,174
"36047046201","14000US36047046201","Census Tract 462.01","Census Tract 462.01, Kings County, New York","ny","140","00","ACSSF","0004888",,,,,"36","047",,,,"046201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,2032,14,0,320,0,33,0
"36047046202","14000US36047046202","Census Tract 462.02","Census Tract 462.02, Kings County, New York","ny","140","00","ACSSF","0004889",,,,,"36","047",,,,"046202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,1847,0,0,37,0,157,0
"36047046400","14000US36047046400","Census Tract 464","Census Tract 464, Kings County, New York","ny","140","00","ACSSF","0004890",,,,,"36","047",,,,"046400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768,2572,84,0,32,0,0,80
"36047046800","14000US36047046800","Census Tract 468","Census Tract 468, Kings County, New York","ny","140","00","ACSSF","0004891",,,,,"36","047",,,,"046800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,2139,8,0,50,0,0,23
"36047047000","14000US36047047000","Census Tract 470","Census Tract 470, Kings County, New York","ny","140","00","ACSSF","0004892",,,,,"36","047",,,,"047000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708,2541,2,0,87,0,40,38
"36047047200","14000US36047047200","Census Tract 472","Census Tract 472, Kings County, New York","ny","140","00","ACSSF","0004893",,,,,"36","047",,,,"047200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579,2532,31,0,16,0,0,0
"36047047400","14000US36047047400","Census Tract 474","Census Tract 474, Kings County, New York","ny","140","00","ACSSF","0004894",,,,,"36","047",,,,"047400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,2491,0,0,0,0,0,22
"36047047600","14000US36047047600","Census Tract 476","Census Tract 476, Kings County, New York","ny","140","00","ACSSF","0004895",,,,,"36","047",,,,"047600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3312,143,0,13,0,317,15
"36047047700","14000US36047047700","Census Tract 477","Census Tract 477, Kings County, New York","ny","140","00","ACSSF","0004896",,,,,"36","047",,,,"047700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761,2977,153,0,315,0,164,152
"36047047800","14000US36047047800","Census Tract 478","Census Tract 478, Kings County, New York","ny","140","00","ACSSF","0004897",,,,,"36","047",,,,"047800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538,3532,0,27,221,0,703,55
"36047048000","14000US36047048000","Census Tract 480","Census Tract 480, Kings County, New York","ny","140","00","ACSSF","0004898",,,,,"36","047",,,,"048000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883,2440,125,0,465,0,845,8
"36047048100","14000US36047048100","Census Tract 481","Census Tract 481, Kings County, New York","ny","140","00","ACSSF","0004899",,,,,"36","047",,,,"048100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066,2330,168,0,316,0,217,35
"36047048200","14000US36047048200","Census Tract 482","Census Tract 482, Kings County, New York","ny","140","00","ACSSF","0004900",,,,,"36","047",,,,"048200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5314,2517,339,14,2150,0,204,90
"36047048400","14000US36047048400","Census Tract 484","Census Tract 484, Kings County, New York","ny","140","00","ACSSF","0004901",,,,,"36","047",,,,"048400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711,4142,390,0,699,0,111,369
"36047048500","14000US36047048500","Census Tract 485","Census Tract 485, Kings County, New York","ny","140","00","ACSSF","0004902",,,,,"36","047",,,,"048500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614,1620,277,59,95,0,402,161
"36047048600","14000US36047048600","Census Tract 486","Census Tract 486, Kings County, New York","ny","140","00","ACSSF","0004903",,,,,"36","047",,,,"048600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292,1297,106,0,1314,0,544,31
"36047048800","14000US36047048800","Census Tract 488","Census Tract 488, Kings County, New York","ny","140","00","ACSSF","0004904",,,,,"36","047",,,,"048800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918,2120,231,0,940,0,293,334
"36047048900","14000US36047048900","Census Tract 489","Census Tract 489, Kings County, New York","ny","140","00","ACSSF","0004905",,,,,"36","047",,,,"048900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,623,1618,94,35,0,990,146
"36047049000","14000US36047049000","Census Tract 490","Census Tract 490, Kings County, New York","ny","140","00","ACSSF","0004906",,,,,"36","047",,,,"049000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373,3166,467,60,1163,0,197,320
"36047049100","14000US36047049100","Census Tract 491","Census Tract 491, Kings County, New York","ny","140","00","ACSSF","0004907",,,,,"36","047",,,,"049100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594,2214,1340,89,2233,22,589,107
"36047049200","14000US36047049200","Census Tract 492","Census Tract 492, Kings County, New York","ny","140","00","ACSSF","0004908",,,,,"36","047",,,,"049200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,1773,311,25,684,0,208,37
"36047049300","14000US36047049300","Census Tract 493","Census Tract 493, Kings County, New York","ny","140","00","ACSSF","0004909",,,,,"36","047",,,,"049300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471,3418,1803,0,334,0,1579,337
"36047049400","14000US36047049400","Census Tract 494","Census Tract 494, Kings County, New York","ny","140","00","ACSSF","0004910",,,,,"36","047",,,,"049400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5607,3180,429,0,1216,0,390,392
"36047049500","14000US36047049500","Census Tract 495","Census Tract 495, Kings County, New York","ny","140","00","ACSSF","0004911",,,,,"36","047",,,,"049500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654,1944,148,0,273,0,204,85
"36047049600","14000US36047049600","Census Tract 496","Census Tract 496, Kings County, New York","ny","140","00","ACSSF","0004912",,,,,"36","047",,,,"049600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4303,1877,126,138,1220,0,875,67
"36047049700","14000US36047049700","Census Tract 497","Census Tract 497, Kings County, New York","ny","140","00","ACSSF","0004913",,,,,"36","047",,,,"049700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882,2047,27,18,459,0,160,171
"36047049800","14000US36047049800","Census Tract 498","Census Tract 498, Kings County, New York","ny","140","00","ACSSF","0004914",,,,,"36","047",,,,"049800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4268,1983,99,0,1431,0,467,288
"36047049900","14000US36047049900","Census Tract 499","Census Tract 499, Kings County, New York","ny","140","00","ACSSF","0004915",,,,,"36","047",,,,"049900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827,1564,14,0,134,0,62,53
"36047050000","14000US36047050000","Census Tract 500","Census Tract 500, Kings County, New York","ny","140","00","ACSSF","0004916",,,,,"36","047",,,,"050000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918,2670,224,0,774,0,128,122
"36047050100","14000US36047050100","Census Tract 501","Census Tract 501, Kings County, New York","ny","140","00","ACSSF","0004917",,,,,"36","047",,,,"050100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3174,2344,105,76,212,0,385,52
"36047050202","14000US36047050202","Census Tract 502.02","Census Tract 502.02, Kings County, New York","ny","140","00","ACSSF","0004918",,,,,"36","047",,,,"050202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360,2060,25,12,88,0,63,112
"36047050300","14000US36047050300","Census Tract 503","Census Tract 503, Kings County, New York","ny","140","00","ACSSF","0004919",,,,,"36","047",,,,"050300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,1954,53,110,181,0,183,110
"36047050400","14000US36047050400","Census Tract 504","Census Tract 504, Kings County, New York","ny","140","00","ACSSF","0004920",,,,,"36","047",,,,"050400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4534,2666,584,0,550,0,527,207
"36047050500","14000US36047050500","Census Tract 505","Census Tract 505, Kings County, New York","ny","140","00","ACSSF","0004921",,,,,"36","047",,,,"050500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3817,1698,741,43,506,0,633,196
"36047050600","14000US36047050600","Census Tract 506","Census Tract 506, Kings County, New York","ny","140","00","ACSSF","0004922",,,,,"36","047",,,,"050600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653,1519,2390,12,491,0,1084,157
"36047050700","14000US36047050700","Census Tract 507","Census Tract 507, Kings County, New York","ny","140","00","ACSSF","0004923",,,,,"36","047",,,,"050700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2867,2265,206,0,59,0,271,66
"36047050801","14000US36047050801","Census Tract 508.01","Census Tract 508.01, Kings County, New York","ny","140","00","ACSSF","0004924",,,,,"36","047",,,,"050801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,972,2636,0,60,0,392,28
"36047050803","14000US36047050803","Census Tract 508.03","Census Tract 508.03, Kings County, New York","ny","140","00","ACSSF","0004925",,,,,"36","047",,,,"050803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383,588,1319,6,86,0,330,54
"36047050804","14000US36047050804","Census Tract 508.04","Census Tract 508.04, Kings County, New York","ny","140","00","ACSSF","0004926",,,,,"36","047",,,,"050804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6068,1406,2852,0,112,0,1423,275
"36047050900","14000US36047050900","Census Tract 509","Census Tract 509, Kings County, New York","ny","140","00","ACSSF","0004927",,,,,"36","047",,,,"050900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,4499,277,0,0,11,202,35
"36047051001","14000US36047051001","Census Tract 510.01","Census Tract 510.01, Kings County, New York","ny","140","00","ACSSF","0004928",,,,,"36","047",,,,"051001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168,826,3132,0,65,0,92,53
"36047051002","14000US36047051002","Census Tract 510.02","Census Tract 510.02, Kings County, New York","ny","140","00","ACSSF","0004929",,,,,"36","047",,,,"051002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4608,733,2809,0,80,0,815,171
"36047051100","14000US36047051100","Census Tract 511","Census Tract 511, Kings County, New York","ny","140","00","ACSSF","0004930",,,,,"36","047",,,,"051100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4262,2285,557,0,824,0,373,223
"36047051200","14000US36047051200","Census Tract 512","Census Tract 512, Kings County, New York","ny","140","00","ACSSF","0004931",,,,,"36","047",,,,"051200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6103,1279,3565,0,61,0,899,299
"36047051300","14000US36047051300","Census Tract 513","Census Tract 513, Kings County, New York","ny","140","00","ACSSF","0004932",,,,,"36","047",,,,"051300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406,3861,281,0,348,0,583,333
"36047051400","14000US36047051400","Census Tract 514","Census Tract 514, Kings County, New York","ny","140","00","ACSSF","0004933",,,,,"36","047",,,,"051400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7942,1768,3315,95,863,0,1419,482
"36047051500","14000US36047051500","Census Tract 515","Census Tract 515, Kings County, New York","ny","140","00","ACSSF","0004934",,,,,"36","047",,,,"051500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289,1627,164,0,196,0,232,70
"36047051601","14000US36047051601","Census Tract 516.01","Census Tract 516.01, Kings County, New York","ny","140","00","ACSSF","0004935",,,,,"36","047",,,,"051601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201,412,4024,0,239,0,507,19
"36047051602","14000US36047051602","Census Tract 516.02","Census Tract 516.02, Kings County, New York","ny","140","00","ACSSF","0004936",,,,,"36","047",,,,"051602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013,330,2930,0,143,0,409,201
"36047051700","14000US36047051700","Census Tract 517","Census Tract 517, Kings County, New York","ny","140","00","ACSSF","0004937",,,,,"36","047",,,,"051700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,2005,61,0,240,0,138,85
"36047051800","14000US36047051800","Census Tract 518","Census Tract 518, Kings County, New York","ny","140","00","ACSSF","0004938",,,,,"36","047",,,,"051800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188,1130,1528,0,191,0,230,109
"36047051900","14000US36047051900","Census Tract 519","Census Tract 519, Kings County, New York","ny","140","00","ACSSF","0004939",,,,,"36","047",,,,"051900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217,4171,250,0,486,0,66,244
"36047052000","14000US36047052000","Census Tract 520","Census Tract 520, Kings County, New York","ny","140","00","ACSSF","0004940",,,,,"36","047",,,,"052000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,1593,902,0,1051,0,723,28
"36047052300","14000US36047052300","Census Tract 523","Census Tract 523, Kings County, New York","ny","140","00","ACSSF","0004941",,,,,"36","047",,,,"052300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204,2990,339,182,363,8,1211,111
"36047052500","14000US36047052500","Census Tract 525","Census Tract 525, Kings County, New York","ny","140","00","ACSSF","0004942",,,,,"36","047",,,,"052500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,2536,332,0,115,0,395,73
"36047052600","14000US36047052600","Census Tract 526","Census Tract 526, Kings County, New York","ny","140","00","ACSSF","0004943",,,,,"36","047",,,,"052600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658,2118,1034,154,613,0,634,105
"36047052700","14000US36047052700","Census Tract 527","Census Tract 527, Kings County, New York","ny","140","00","ACSSF","0004944",,,,,"36","047",,,,"052700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6465,3080,532,48,366,0,2051,388
"36047052800","14000US36047052800","Census Tract 528","Census Tract 528, Kings County, New York","ny","140","00","ACSSF","0004945",,,,,"36","047",,,,"052800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814,1162,70,0,412,0,88,82
"36047052900","14000US36047052900","Census Tract 529","Census Tract 529, Kings County, New York","ny","140","00","ACSSF","0004946",,,,,"36","047",,,,"052900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721,3514,66,0,0,0,129,12
"36047053000","14000US36047053000","Census Tract 530","Census Tract 530, Kings County, New York","ny","140","00","ACSSF","0004947",,,,,"36","047",,,,"053000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4098,2669,77,0,1092,0,218,42
"36047053100","14000US36047053100","Census Tract 531","Census Tract 531, Kings County, New York","ny","140","00","ACSSF","0004948",,,,,"36","047",,,,"053100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9155,8740,53,0,116,0,235,11
"36047053200","14000US36047053200","Census Tract 532","Census Tract 532, Kings County, New York","ny","140","00","ACSSF","0004949",,,,,"36","047",,,,"053200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740,1713,221,0,614,0,58,134
"36047053300","14000US36047053300","Census Tract 533","Census Tract 533, Kings County, New York","ny","140","00","ACSSF","0004950",,,,,"36","047",,,,"053300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6766,6657,26,0,72,0,0,11
"36047053400","14000US36047053400","Census Tract 534","Census Tract 534, Kings County, New York","ny","140","00","ACSSF","0004951",,,,,"36","047",,,,"053400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577,2945,350,85,959,0,91,147
"36047053500","14000US36047053500","Census Tract 535","Census Tract 535, Kings County, New York","ny","140","00","ACSSF","0004952",,,,,"36","047",,,,"053500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110,3821,188,20,0,0,81,0
"36047053700","14000US36047053700","Census Tract 537","Census Tract 537, Kings County, New York","ny","140","00","ACSSF","0004953",,,,,"36","047",,,,"053700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710,3621,44,0,30,0,10,5
"36047053800","14000US36047053800","Census Tract 538","Census Tract 538, Kings County, New York","ny","140","00","ACSSF","0004954",,,,,"36","047",,,,"053800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640,3916,66,30,400,0,173,55
"36047053900","14000US36047053900","Census Tract 539","Census Tract 539, Kings County, New York","ny","140","00","ACSSF","0004955",,,,,"36","047",,,,"053900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,2202,67,0,22,0,212,10
"36047054200","14000US36047054200","Census Tract 542","Census Tract 542, Kings County, New York","ny","140","00","ACSSF","0004956",,,,,"36","047",,,,"054200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480,3708,83,0,132,0,557,0
"36047054300","14000US36047054300","Census Tract 543","Census Tract 543, Kings County, New York","ny","140","00","ACSSF","0004957",,,,,"36","047",,,,"054300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,220,51,0,33,0,79,25
"36047054400","14000US36047054400","Census Tract 544","Census Tract 544, Kings County, New York","ny","140","00","ACSSF","0004958",,,,,"36","047",,,,"054400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764,2779,0,0,854,0,49,82
"36047054500","14000US36047054500","Census Tract 545","Census Tract 545, Kings County, New York","ny","140","00","ACSSF","0004959",,,,,"36","047",,,,"054500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8529,6321,1180,0,58,0,577,393
"36047054600","14000US36047054600","Census Tract 546","Census Tract 546, Kings County, New York","ny","140","00","ACSSF","0004960",,,,,"36","047",,,,"054600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4730,3864,219,0,331,0,21,295
